wave flux npix
#quasar composite spectrum of z>6.5 quasars. Yang et al. 2021
#columns: 1) wavelength; 2) flux; 3) number of quasar spectra used for each pixel
2023.5 0.7207978587519452 37
2024.5 0.7172736033725147 38
2025.5 0.7060244739919825 37
2026.5 0.7214421765189153 37
2027.5 0.6898034580608599 36
2028.5 0.6946614661018734 38
2029.5 0.7057559937514388 38
2030.5 0.7402311898895682 37
2031.5 0.7187277252495292 38
2032.5 0.733539171159216 37
2033.5 0.6972672602486355 37
2034.5 0.6838203062032553 37
2035.5 0.7339734617210788 37
2036.5 0.7293505087728582 36
2037.5 0.7383516257516836 37
2038.5 0.7137760839401208 35
2039.5 0.7316979226228987 35
2040.5 0.7258806847914735 36
2041.5 0.7218557146955866 37
2042.5 0.7248347593912436 38
2043.5 0.7295854867688237 37
2044.5 0.7161470924335653 37
2045.5 0.7173248930374179 38
2046.5 0.7301746012410967 37
2047.5 0.7034213418303746 37
2048.5 0.7185168692336532 38
2049.5 0.7356738770980621 38
2050.5 0.7244146081595977 35
2051.5 0.7176600906343432 37
2052.5 0.7204417915692736 35
2053.5 0.7212761107835256 37
2054.5 0.749939646736957 37
2055.5 0.7361063172275877 36
2056.5 0.7795694936192348 36
2057.5 0.7219645839873293 35
2058.5 0.7481475307100682 34
2059.5 0.7437528812473958 36
2060.5 0.7639484098072425 35
2061.5 0.7570271191380056 35
2062.5 0.7559283794673167 36
2063.5 0.7426273418920614 36
2064.5 0.7457505250894982 38
2065.5 0.7760556347228766 36
2066.5 0.762145069835494 36
2067.5 0.7554378412723077 38
2068.5 0.7797437418339538 36
2069.5 0.7864164229577144 38
2070.5 0.7670873757648912 37
2071.5 0.7381586453253663 37
2072.5 0.7706026074205372 36
2073.5 0.746718864994527 37
2074.5 0.6948270520220594 35
2075.5 0.7385754313265702 36
2076.5 0.7374589628115849 37
2077.5 0.7543981611057732 37
2078.5 0.7307448525694227 36
2079.5 0.7182823664162119 38
2080.5 0.7160180889239198 38
2081.5 0.7437166426655781 37
2082.5 0.7590873737682118 38
2083.5 0.7450285186745446 38
2084.5 0.7048662012378262 37
2085.5 0.730090631001826 37
2086.5 0.7090192790174988 37
2087.5 0.71736018006984 37
2088.5 0.7155557316608508 36
2089.5 0.7200876788963052 35
2090.5 0.7097003486235111 37
2091.5 0.7388393892464061 37
2092.5 0.6745764511274767 35
2093.5 0.6890996940954685 38
2094.5 0.696646486201624 35
2095.5 0.6918761206600808 37
2096.5 0.7004125262433559 38
2097.5 0.6852085281672282 38
2098.5 0.7074830985534686 37
2099.5 0.702282911529218 38
2100.5 0.6812314124095685 38
2101.5 0.6988778513741367 36
2102.5 0.6990742235737597 37
2103.5 0.6983211600680288 35
2104.5 0.7063804217264672 36
2105.5 0.6726852991525493 38
2106.5 0.677207657053678 36
2107.5 0.7667899790549624 36
2108.5 0.717176773570374 37
2109.5 0.7025813204980094 34
2110.5 0.6587834709835627 37
2111.5 0.6550820937295659 36
2112.5 0.6761169821574811 37
2113.5 0.6620943439290385 37
2114.5 0.663384552764601 36
2115.5 0.6748106651643746 36
2116.5 0.7269805844806965 37
2117.5 0.7070160311888015 36
2118.5 0.6577261330600802 35
2119.5 0.6757453906162022 37
2120.5 0.6918000176501087 36
2121.5 0.6242825605423095 36
2122.5 0.6780966600880302 37
2123.5 0.6658750565853281 35
2124.5 0.6818096043450246 37
2125.5 0.6276376712485693 35
2126.5 0.6412812554850966 35
2127.5 0.6530490015051397 36
2128.5 0.6778226897585218 34
2129.5 0.6723615615429112 36
2130.5 0.6706701681084474 37
2131.5 0.6863425658084064 33
2132.5 0.6478675692092648 36
2133.5 0.6492997583486282 34
2134.5 0.6582045277063695 37
2135.5 0.6829192677030467 37
2136.5 0.6595820795825108 37
2137.5 0.6927697695162148 37
2138.5 0.6710071584719318 37
2139.5 0.624433988914082 34
2140.5 0.6617176254187129 36
2141.5 0.6849694159904357 37
2142.5 0.6598128331604256 37
2143.5 0.6695515853974343 37
2144.5 0.6699123761871333 36
2145.5 0.6517168012565754 37
2146.5 0.6809460612514364 34
2147.5 0.6476330939391597 36
2148.5 0.7016934342551959 32
2149.5 0.6900247981358509 35
2150.5 0.6618596917568123 37
2151.5 0.63351587149183 34
2152.5 0.6477465253730488 37
2153.5 0.67679224799255 37
2154.5 0.6336631978180343 36
2155.5 0.6289448475726687 36
2156.5 0.6435345960040095 37
2157.5 0.6373189953243337 37
2158.5 0.6728878288134017 37
2159.5 0.6300073695092683 35
2160.5 0.6256147763203148 36
2161.5 0.6202422211685683 34
2162.5 0.6178231625612634 35
2163.5 0.6344795201034508 35
2164.5 0.6672112130070033 35
2165.5 0.6252345880533801 32
2166.5 0.6201268057194518 36
2167.5 0.6504680585999041 34
2168.5 0.6676018573525321 35
2169.5 0.6355488108026389 36
2170.5 0.6455177150306243 36
2171.5 0.6444279002484106 34
2172.5 0.6300295115748803 36
2173.5 0.6425305644276622 31
2174.5 0.6512995606659269 35
2175.5 0.6806258127110265 32
2176.5 0.6461359404317696 34
2177.5 0.6205243473197486 35
2178.5 0.6348080043881245 35
2179.5 0.6441542680375979 33
2180.5 0.6709937158631223 34
2181.5 0.6174688781439509 34
2182.5 0.6380980729541181 34
2183.5 0.6421647407111707 33
2184.5 0.6239024250160209 35
2185.5 0.6146307195255346 33
2186.5 0.6064677405021652 32
2187.5 0.6380704246477543 33
2188.5 0.6138193796053283 33
2189.5 0.6454384994276927 31
2190.5 0.6267445395477409 32
2191.5 0.6104916182033175 33
2192.5 0.6269866791907648 33
2193.5 0.633981417296358 33
2194.5 0.5921188500416658 35
2195.5 0.6123687119564369 34
2196.5 0.595206452146542 34
2197.5 0.613323369121566 35
2198.5 0.6201835237805312 33
2199.5 0.6059602161344539 34
2200.5 0.6202672814431556 33
2201.5 0.5987040569761506 33
2202.5 0.6122965272173847 33
2203.5 0.6322133762833188 34
2204.5 0.6402201297751388 33
2205.5 0.6030639585680586 32
2206.5 0.6066551216132857 33
2207.5 0.611209879405515 33
2208.5 0.6597381719696735 32
2209.5 0.6353226885038356 33
2210.5 0.6509088304035218 34
2211.5 0.6382904976504471 34
2212.5 0.6072922621510106 33
2213.5 0.6059144387932871 34
2214.5 0.6268424081775468 35
2215.5 0.6408955078066467 33
2216.5 0.616141520892743 34
2217.5 0.6386113262592183 31
2218.5 0.6154007738087013 34
2219.5 0.6284363104868731 34
2220.5 0.6716825885813131 34
2221.5 0.5785539717241377 33
2222.5 0.6324274816462885 35
2223.5 0.6282981447670736 34
2224.5 0.6469747495728914 34
2225.5 0.6418498056708187 34
2226.5 0.6262428695502629 33
2227.5 0.6217040777126484 34
2228.5 0.5991704940589788 33
2229.5 0.6345597330544371 35
2230.5 0.6142395168622439 35
2231.5 0.6138547555720375 34
2232.5 0.5967005906021039 35
2233.5 0.57370610148001 34
2234.5 0.6062562341278477 32
2235.5 0.6391010328714994 34
2236.5 0.65117700584258 33
2237.5 0.6240085678261302 34
2238.5 0.622967151287573 33
2239.5 0.5920315751407287 33
2240.5 0.5763882805259217 34
2241.5 0.6135490053981056 33
2242.5 0.5776332902407955 32
2243.5 0.5909131852001536 34
2244.5 0.5835832599286064 32
2245.5 0.6325321745100013 35
2246.5 0.6110968765759442 35
2247.5 0.5968019114289369 34
2248.5 0.640098069942124 34
2249.5 0.5976675221498693 34
2250.5 0.6042529110460667 33
2251.5 0.6455599781052126 35
2252.5 0.6044885759813576 34
2253.5 0.6715100307956767 32
2254.5 0.6224464718227909 34
2255.5 0.6198819782073193 34
2256.5 0.6282026576069797 33
2257.5 0.598529069245983 34
2258.5 0.5995620231679432 33
2259.5 0.6331169646477667 35
2260.5 0.6381247985653326 34
2261.5 0.608289234657899 35
2262.5 0.6187860891188661 35
2263.5 0.6152082767468585 34
2264.5 0.6481671236932006 35
2265.5 0.6279342611210039 35
2266.5 0.6106744665769931 33
2267.5 0.5965942585498145 36
2268.5 0.6326697990535048 36
2269.5 0.6253175219790956 34
2270.5 0.6495286702019858 34
2271.5 0.6451546006237213 33
2272.5 0.6189489137601454 32
2273.5 0.6850662463183108 30
2274.5 0.6205066529424766 32
2275.5 0.6636209817697432 34
2276.5 0.6013115866390597 34
2277.5 0.650595720888666 34
2278.5 0.6378920359070666 34
2279.5 0.6438576132947613 34
2280.5 0.6257003273130399 35
2281.5 0.6040300993109042 33
2282.5 0.6230532396838253 34
2283.5 0.652909057403045 34
2284.5 0.59653719977956 32
2285.5 0.6262120508993206 34
2286.5 0.6021241225910464 33
2287.5 0.6268349753448561 32
2288.5 0.6331432698035186 32
2289.5 0.6151050048156013 34
2290.5 0.6732605904234383 32
2291.5 0.627694786784441 33
2292.5 0.6594802595944922 32
2293.5 0.6616908104114646 33
2294.5 0.6452013723979961 33
2295.5 0.6690741801337897 33
2296.5 0.661445297355469 32
2297.5 0.6169815579126099 31
2298.5 0.6431571119192709 32
2299.5 0.6425626726015569 32
2300.5 0.6358220550546296 30
2301.5 0.630629878363608 31
2302.5 0.6683549930476002 31
2303.5 0.6372828782011069 33
2304.5 0.6674462865122007 33
2305.5 0.6389737854201155 33
2306.5 0.6412113300093627 32
2307.5 0.6173180142266173 30
2308.5 0.6736886764932861 32
2309.5 0.6681222777941264 32
2310.5 0.6381674050977597 32
2311.5 0.6486755673222608 32
2312.5 0.7074440098478413 31
2313.5 0.6321675603156212 32
2314.5 0.6341266706235785 30
2315.5 0.6974278094124148 29
2316.5 0.6640637877246302 29
2317.5 0.6670050433677127 30
2318.5 0.6564315181742373 30
2319.5 0.6314001163535046 30
2320.5 0.6043553627293945 28
2321.5 0.6494887184360414 26
2322.5 0.6518966897593643 28
2323.5 0.6551922087791491 28
2324.5 0.6860931083117916 28
2325.5 0.635712021386845 28
2326.5 0.6416319482152173 26
2327.5 0.6805084213790711 28
2328.5 0.6543008711229715 27
2329.5 0.6606091140966486 28
2330.5 0.6821973743195748 28
2331.5 0.7011890089292248 26
2332.5 0.6134068538067944 27
2333.5 0.6249945452094539 26
2334.5 0.6149472947700996 26
2335.5 0.6237329829760588 26
2336.5 0.6443734788608064 25
2337.5 0.6678054884380432 23
2338.5 0.6368162716041796 25
2339.5 0.6320743369361324 24
2340.5 0.6250746229215709 26
2341.5 0.6125587511437345 26
2342.5 0.6213166514409559 25
2343.5 0.5867249891846561 25
2344.5 0.6063508773996652 25
2345.5 0.6025607593851037 22
2346.5 0.6110845374285213 22
2347.5 0.6004792033772723 25
2348.5 0.6191322112624352 24
2349.5 0.6295711624097003 23
2350.5 0.6256487371515198 24
2351.5 0.6045126187236198 22
2352.5 0.5901700737982166 23
2353.5 0.6166368859060025 23
2354.5 0.6181014366967073 23
2355.5 0.6077553193955523 24
2356.5 0.6078137574620457 24
2357.5 0.6471558762813429 21
2358.5 0.6245846098327399 24
2359.5 0.622108883153965 24
2360.5 0.5667710866702487 22
2361.5 0.6389126021040193 22
2362.5 0.5814872670645481 22
2363.5 0.6083997991522926 20
2364.5 0.5763426444152929 22
2365.5 0.5991558396043277 23
2366.5 0.5651975333947714 19
2367.5 0.6148881771637886 19
2368.5 0.5665292900874214 20
2369.5 0.5975369923671437 18
2370.5 0.6232654141223044 19
2371.5 0.5509267148146916 18
2372.5 0.6269105912990558 16
2373.5 0.6249250197754682 17
2374.5 0.586740339569338 16
2375.5 0.6284541398016442 16
2376.5 0.6099730718328454 15
2377.5 0.6285904681568549 15
2378.5 0.572427673345999 15
2379.5 0.6120834655721852 14
2380.5 0.5692741189714271 15
2381.5 0.579871148572834 17
2382.5 0.5792213130328703 14
2383.5 0.574365240340895 12
2384.5 0.631926861185541 13
2385.5 0.5777004586890517 12
2386.5 0.6011313963899061 12
2387.5 0.6148627014619664 11
2388.5 0.5681300199484628 12
2389.5 0.5578566034999327 11
2390.5 0.5476694685258084 11
2391.5 0.6326221443100064 10
2392.5 0.5243059440116056 10
2393.5 0.6290215584110078 9
2394.5 0.6204524947787979 8
2395.5 0.6472590176759571 9
2396.5 0.531778337640404 9
2397.5 0.617891922244606 9
2398.5 0.5661155686940779 9
2399.5 0.6393126158559201 9
2400.5 0.6208207191874746 9
2401.5 0.6401187701258539 9
2402.5 0.6007428071283483 8
2403.5 0.6236498667915971 7
2404.5 0.5622588208159922 8
2405.5 0.6540369731289053 7
2406.5 0.6290331965315039 7
2407.5 0.5999996430773987 7
2408.5 0.7472202916173987 6
2409.5 0.6389551363194134 7
2410.5 0.6673346289460864 7
2411.5 0.5586673696284781 7
2412.5 0.5899889231629358 7
2413.5 0.6296183389378276 7
2414.5 0.6158597717375615 6
2415.5 0.6995096536461123 4
2416.5 0.6530748811819348 5
2417.5 0.5824981057315655 5
2418.5 0.7683875442885526 5
2419.5 0.6080951854616611 6
2420.5 0.703988031662318 6
2421.5 0.7549278450381993 6
2422.5 0.6658347665534157 6
2423.5 0.6787308482051682 6
2424.5 0.6878248055080688 6
2425.5 0.7177700093700246 6
2426.5 0.6670500821345207 6
2427.5 0.6289890750708552 6
2428.5 0.5787908221002502 6
2429.5 0.6340455400828551 6
2430.5 0.6799444364126088 6
2431.5 0.6607463102640683 6
2432.5 0.688409795117257 6
2433.5 0.591998177780994 6
2434.5 0.6602890660690297 6
2435.5 0.6711591838985622 6
2436.5 0.650864365850691 6
2437.5 0.6211345615400065 6
2438.5 0.6421122375462938 6
2439.5 0.5763421815169667 6
2440.5 0.5601757302319524 7
2441.5 0.5578131798088588 7
2442.5 0.5889914718149403 7
2443.5 0.6040719314784385 7
2444.5 0.6299826457314636 7
2445.5 0.5901629028573078 7
2446.5 0.6530234461717803 8
2447.5 0.5807957634093011 8
2448.5 0.6196911731670338 8
2449.5 0.6413791001122645 9
2450.5 0.5892277664863095 9
2451.5 0.6497919724782535 8
2452.5 0.6010119119905198 8
2453.5 0.6249393111592882 8
2454.5 0.6650602700811107 7
2455.5 0.6057137932646383 8
2456.5 0.5945614998890396 8
2457.5 0.6440699038277116 9
2458.5 0.5736455420682878 9
2459.5 0.6029309262778193 8
2460.5 0.5782546048338255 8
2461.5 0.619457381525193 9
2462.5 0.5927053186792779 9
2463.5 0.6415007816191663 9
2464.5 0.5759781548042515 10
2465.5 0.5798748055719554 10
2466.5 0.5515873914447523 10
2467.5 0.6304642247133572 10
2468.5 0.5527023248755477 10
2469.5 0.6320384626146927 10
2470.5 0.5442054071747036 11
2471.5 0.6525478901519213 10
2472.5 0.6394309325907012 11
2473.5 0.6472564870051818 10
2474.5 0.6165733144932535 10
2475.5 0.6138962460844354 11
2476.5 0.6391073613632154 11
2477.5 0.6320825475459494 11
2478.5 0.5976125979135031 11
2479.5 0.6596813030772047 10
2480.5 0.6139881552064573 10
2481.5 0.5825508517320706 10
2482.5 0.5827538148583276 10
2483.5 0.6019839792107061 11
2484.5 0.5828779685789167 11
2485.5 0.5661037645793432 11
2486.5 0.6549659706890404 11
2487.5 0.5961890833449552 12
2488.5 0.5575067557920623 11
2489.5 0.661814546870259 12
2490.5 0.6576078412876933 12
2491.5 0.6007933909358167 13
2492.5 0.6046637589532677 13
2493.5 0.6440782857858796 14
2494.5 0.6249898305843659 13
2495.5 0.6400894187668349 15
2496.5 0.6374455328701281 16
2497.5 0.5853770723831422 15
2498.5 0.6424004317178929 16
2499.5 0.6473344622842744 16
2500.5 0.6591296767283039 15
2501.5 0.6092457791221096 15
2502.5 0.6186448292908093 15
2503.5 0.6285719500513945 15
2504.5 0.5551561951476159 15
2505.5 0.6647787572983666 16
2506.5 0.6012096715714557 16
2507.5 0.6948361718217622 17
2508.5 0.6070862708327127 17
2509.5 0.6169735378246534 17
2510.5 0.6261054752507507 18
2511.5 0.6140193292639683 19
2512.5 0.5748124610394465 20
2513.5 0.6482711340952515 20
2514.5 0.7134826500746273 20
2515.5 0.6025530694007986 19
2516.5 0.6178300547974198 19
2517.5 0.6050547564408982 19
2518.5 0.6330978400065934 20
2519.5 0.6385699376264832 20
2520.5 0.5923913553290521 21
2521.5 0.6282861290699614 21
2522.5 0.5538572504752812 22
2523.5 0.6445580705641214 22
2524.5 0.6226047182184687 22
2525.5 0.6611994552281903 22
2526.5 0.6198710357916095 21
2527.5 0.6089272435841827 23
2528.5 0.6492669308181725 23
2529.5 0.5956848676709359 23
2530.5 0.6224086865004426 24
2531.5 0.58045527415921 24
2532.5 0.6104273463556111 24
2533.5 0.5898133243026573 25
2534.5 0.6100769411526002 23
2535.5 0.6271681625621961 25
2536.5 0.5969659374844009 24
2537.5 0.6156398597650107 24
2538.5 0.611846109252976 25
2539.5 0.6025984655566039 25
2540.5 0.5950800100840934 25
2541.5 0.6021154842772926 25
2542.5 0.6407931621736042 26
2543.5 0.584646494096271 27
2544.5 0.5749584775036215 27
2545.5 0.6186429178084908 26
2546.5 0.6103673033618966 26
2547.5 0.6090052287691474 28
2548.5 0.5943355921996559 27
2549.5 0.6051405626898961 27
2550.5 0.5984586574732063 29
2551.5 0.5795768275369159 29
2552.5 0.5984255586010258 29
2553.5 0.6226766436625889 27
2554.5 0.6293552369908834 28
2555.5 0.614937543701298 27
2556.5 0.6015900313884459 27
2557.5 0.5993236850887972 27
2558.5 0.5837058108991529 29
2559.5 0.6046386998681885 28
2560.5 0.658854002508551 28
2561.5 0.5649197981751898 27
2562.5 0.6197743971305543 30
2563.5 0.5754281678355444 29
2564.5 0.5879168453569891 30
2565.5 0.5719744221305841 31
2566.5 0.5717120211105429 29
2567.5 0.5835196128441418 30
2568.5 0.561678545040265 31
2569.5 0.6106872162332847 31
2570.5 0.5739756716026353 33
2571.5 0.5876942161673211 33
2572.5 0.54158177317259 33
2573.5 0.5350786462272734 34
2574.5 0.5559569326730694 35
2575.5 0.5795808743460724 31
2576.5 0.5477852571586312 32
2577.5 0.5651849192398084 34
2578.5 0.5556470734329576 34
2579.5 0.5629413240899027 35
2580.5 0.6088386946253161 34
2581.5 0.5346810062817221 35
2582.5 0.5657958751483798 32
2583.5 0.5622485193221138 34
2584.5 0.5704632731622483 36
2585.5 0.5442354180604279 36
2586.5 0.5141751249495538 36
2587.5 0.5163832882407262 35
2588.5 0.5316190177114772 36
2589.5 0.5035405026281286 36
2590.5 0.5461823590151584 35
2591.5 0.5573241499076329 36
2592.5 0.5203781775259567 37
2593.5 0.5343837601527633 37
2594.5 0.5587654894285294 37
2595.5 0.5224469453820615 37
2596.5 0.5434106575559129 37
2597.5 0.5271082953388322 36
2598.5 0.5358162797367697 36
2599.5 0.5197800051205455 37
2600.5 0.5475544730259715 37
2601.5 0.5193849118068399 36
2602.5 0.5422958128254978 36
2603.5 0.5514584081297897 37
2604.5 0.5317897200533331 36
2605.5 0.5403621965832937 36
2606.5 0.5092480067670468 37
2607.5 0.5645449430650861 35
2608.5 0.5549163607571952 37
2609.5 0.5728171670841496 35
2610.5 0.5604298517883689 35
2611.5 0.5604625762507192 34
2612.5 0.562946274190766 37
2613.5 0.5565486831833155 36
2614.5 0.5127645445178092 34
2615.5 0.5622965615343968 36
2616.5 0.5379150503969878 36
2617.5 0.5560959331774438 33
2618.5 0.5427612898499614 36
2619.5 0.5400731695372962 34
2620.5 0.5473331606869103 36
2621.5 0.5254582309101856 37
2622.5 0.5406531139916454 35
2623.5 0.5484651486059151 36
2624.5 0.5243623521288884 35
2625.5 0.5256216778341695 35
2626.5 0.514913429962742 37
2627.5 0.5439611227225976 35
2628.5 0.526420209120444 36
2629.5 0.5399431100165618 35
2630.5 0.5420316272106125 35
2631.5 0.5246280915511292 35
2632.5 0.5090763270741657 35
2633.5 0.5084424734310826 34
2634.5 0.5418513639628941 34
2635.5 0.5373961768572981 35
2636.5 0.5606946264562641 35
2637.5 0.5307833368934151 35
2638.5 0.5439095788648124 36
2639.5 0.5035164453080022 35
2640.5 0.5180011948526206 34
2641.5 0.5131077410788167 35
2642.5 0.5579152934107556 34
2643.5 0.4682357351608339 33
2644.5 0.5494136543680613 33
2645.5 0.5645288166343903 33
2646.5 0.4884513290166879 35
2647.5 0.5182143979964198 33
2648.5 0.4994109396969277 34
2649.5 0.5331681652793263 35
2650.5 0.4886114614335995 35
2651.5 0.46097879380700557 33
2652.5 0.4627404756494356 35
2653.5 0.4746769728974547 34
2654.5 0.48453437406210603 37
2655.5 0.5034519251313303 37
2656.5 0.4976273151448223 36
2657.5 0.506362013819979 33
2658.5 0.5251798912321275 35
2659.5 0.5135145214528688 33
2660.5 0.5165427759875235 36
2661.5 0.5120985460908435 35
2662.5 0.49761460263990454 36
2663.5 0.4854696355086138 36
2664.5 0.5309173382016289 37
2665.5 0.4996772278344477 36
2666.5 0.490541490026027 36
2667.5 0.49225255897814857 37
2668.5 0.5296994119719343 34
2669.5 0.5050401020308855 32
2670.5 0.5024471329742968 36
2671.5 0.4877857498923897 37
2672.5 0.5024045331152032 37
2673.5 0.4883792947578274 37
2674.5 0.5192154868122029 37
2675.5 0.5258950063919892 35
2676.5 0.5099309500342794 37
2677.5 0.5064372237620852 36
2678.5 0.5079877732203923 37
2679.5 0.5252969879638085 35
2680.5 0.4824242610351267 34
2681.5 0.520637507331305 36
2682.5 0.502695098315547 37
2683.5 0.49788358272474953 37
2684.5 0.49272027299212484 35
2685.5 0.5008031301036482 34
2686.5 0.5256297765792799 36
2687.5 0.5093185266615479 37
2688.5 0.485326705418647 35
2689.5 0.4974747779326774 37
2690.5 0.5225142695634227 36
2691.5 0.5024195020511594 37
2692.5 0.5100054559384191 36
2693.5 0.4743928285910524 35
2694.5 0.4876862250564596 37
2695.5 0.5133942492645774 37
2696.5 0.4853425979362502 36
2697.5 0.49358565130907317 35
2698.5 0.5199843548327983 36
2699.5 0.4995355973772271 37
2700.5 0.5245417710814566 35
2701.5 0.4989680597795987 35
2702.5 0.5015427167070575 35
2703.5 0.5024751923991018 34
2704.5 0.5054325048116274 35
2705.5 0.5056179810948973 34
2706.5 0.5017723699183768 35
2707.5 0.48906696099002284 35
2708.5 0.5115594089427863 35
2709.5 0.5121444419312267 34
2710.5 0.5319328138054514 33
2711.5 0.5402491509644978 36
2712.5 0.5056871817190549 36
2713.5 0.5146411723234998 32
2714.5 0.5323888680112925 34
2715.5 0.5453507549874113 35
2716.5 0.4995066887152708 36
2717.5 0.5214812279319292 35
2718.5 0.5107468075527775 34
2719.5 0.49468530943622285 34
2720.5 0.5366439619647322 35
2721.5 0.528705314836396 36
2722.5 0.5059474580316472 35
2723.5 0.5171943689085324 36
2724.5 0.5518062982313727 36
2725.5 0.5288188453234852 34
2726.5 0.522391498015676 35
2727.5 0.547930710207615 36
2728.5 0.4971958176534019 34
2729.5 0.5194554643715545 36
2730.5 0.53713327947725 35
2731.5 0.5529641630902031 36
2732.5 0.5214878162978605 35
2733.5 0.5525402264246372 35
2734.5 0.5604349141864798 36
2735.5 0.5272637964100337 36
2736.5 0.5303833379371956 37
2737.5 0.532351244823762 36
2738.5 0.5218422156785824 37
2739.5 0.5512154168445883 37
2740.5 0.5440551515601211 37
2741.5 0.5153224389218187 38
2742.5 0.5243840305004535 36
2743.5 0.584508147536182 38
2744.5 0.531010133338928 37
2745.5 0.5757250768690669 38
2746.5 0.5504170668621594 37
2747.5 0.5620137087954433 37
2748.5 0.579196204024242 37
2749.5 0.5585080924025346 36
2750.5 0.5631763070734822 37
2751.5 0.5376277979785642 37
2752.5 0.5764656827480935 38
2753.5 0.5292450571906602 38
2754.5 0.5718784525507078 36
2755.5 0.5728177001169964 35
2756.5 0.5648328680556036 38
2757.5 0.5740532847066758 37
2758.5 0.5691611727286715 36
2759.5 0.5688872913857974 38
2760.5 0.5457668583662526 37
2761.5 0.5453315415226057 36
2762.5 0.5659277090702233 36
2763.5 0.5586033456865618 36
2764.5 0.5519970272325736 37
2765.5 0.5838857786963998 38
2766.5 0.5629042521167896 37
2767.5 0.562918226747514 37
2768.5 0.5564990023360661 35
2769.5 0.5680661222015955 36
2770.5 0.5790227956339609 35
2771.5 0.5915012346563668 36
2772.5 0.592233129414715 37
2773.5 0.5487400941620237 34
2774.5 0.5500775367931643 36
2775.5 0.5773597953501346 36
2776.5 0.6116323329041511 36
2777.5 0.5729782207321554 36
2778.5 0.5992135903205433 36
2779.5 0.6016434448437595 38
2780.5 0.625285426789391 36
2781.5 0.6560848265461868 37
2782.5 0.6111743169344496 37
2783.5 0.6497389236596927 38
2784.5 0.6353535939602915 38
2785.5 0.6474603805625057 38
2786.5 0.6448301586772344 38
2787.5 0.6689240654747008 38
2788.5 0.6964959119139608 38
2789.5 0.6970080739894522 36
2790.5 0.7236121723765467 38
2791.5 0.7301673205875853 38
2792.5 0.7434325064876524 36
2793.5 0.7384493085417628 37
2794.5 0.7323985535349706 36
2795.5 0.7593779379684249 37
2796.5 0.778780910256294 37
2797.5 0.788625843399561 37
2798.5 0.816512825257331 37
2799.5 0.7773371583003585 37
2800.5 0.7780912710331382 37
2801.5 0.8143016579190527 37
2802.5 0.7728036627418579 37
2803.5 0.7894092118955695 37
2804.5 0.7854612657900614 37
2805.5 0.7329341967549838 37
2806.5 0.7864406637664175 37
2807.5 0.7464919867921863 37
2808.5 0.7119355255471391 37
2809.5 0.7004629748656712 37
2810.5 0.6834889706841963 36
2811.5 0.660777638523053 37
2812.5 0.640515698688831 35
2813.5 0.6557534140956592 36
2814.5 0.6304283334239236 36
2815.5 0.6165275889897073 37
2816.5 0.5730805996514354 35
2817.5 0.5870589492031278 37
2818.5 0.579903623086617 36
2819.5 0.5676784530425536 37
2820.5 0.5392090311688816 35
2821.5 0.572924052324582 36
2822.5 0.544336517560295 37
2823.5 0.5502599666059119 37
2824.5 0.5343908685042282 35
2825.5 0.521106236364451 34
2826.5 0.5293962834016923 36
2827.5 0.5201212541003065 36
2828.5 0.5644370028117622 36
2829.5 0.5290947510877236 36
2830.5 0.5076582718965474 37
2831.5 0.5305319157125523 38
2832.5 0.5329308941127597 36
2833.5 0.522314413329694 36
2834.5 0.5326900239025473 38
2835.5 0.5342651314459891 37
2836.5 0.5086261062166113 38
2837.5 0.5248684546863016 37
2838.5 0.5162884152286644 36
2839.5 0.5341354497953528 38
2840.5 0.5142684068382777 37
2841.5 0.5211081534902058 35
2842.5 0.5182692570930119 36
2843.5 0.4984566971406894 36
2844.5 0.5354958658095569 36
2845.5 0.4941910626202517 37
2846.5 0.5270620609230536 37
2847.5 0.5108923741087414 36
2848.5 0.5291964056252849 37
2849.5 0.521932837682675 36
2850.5 0.5093158961112081 36
2851.5 0.512553787884894 36
2852.5 0.48855016892840725 36
2853.5 0.5168285086975019 37
2854.5 0.5007119735863514 37
2855.5 0.520989540835532 37
2856.5 0.4954021026749129 36
2857.5 0.5395294813388398 37
2858.5 0.48052030982825644 35
2859.5 0.5038248665962697 33
2860.5 0.46948698043548776 35
2861.5 0.4813961166730596 35
2862.5 0.499349755783956 35
2863.5 0.5013281857808638 36
2864.5 0.48059035574222875 33
2865.5 0.49595917300104786 35
2866.5 0.5029181072347806 36
2867.5 0.47535746853663596 36
2868.5 0.4577914554935458 35
2869.5 0.4880858315184439 33
2870.5 0.5144418726243202 34
2871.5 0.5118811376732487 35
2872.5 0.5025343985783577 35
2873.5 0.5017394771390498 34
2874.5 0.4935610255998857 34
2875.5 0.4933548042716308 33
2876.5 0.47333656453881096 35
2877.5 0.4696885876117297 34
2878.5 0.4703476544672075 33
2879.5 0.4741669670546802 33
2880.5 0.477403957593035 35
2881.5 0.5065722273160136 35
2882.5 0.4362617506882651 32
2883.5 0.4817144804228026 34
2884.5 0.4654149892918691 34
2885.5 0.5157654317494648 33
2886.5 0.467852779637334 33
2887.5 0.46127765839002466 34
2888.5 0.46943642029744426 34
2889.5 0.4940274906701998 32
2890.5 0.4693845210622993 33
2891.5 0.4652535934410547 33
2892.5 0.4712115139901605 33
2893.5 0.4684957793701761 32
2894.5 0.48852101008088 34
2895.5 0.44977030335844603 33
2896.5 0.4459962694351257 33
2897.5 0.5101919629766533 34
